CHANUTE MARTIN JOHNSON AP,KS,37.6703,-95.4842,300.2,20170905,55.94,78.98,,8.724066,360,27.066974,,,0
CONCORDIA MUNI AP,KS,39.5514,-97.6508,447.8,20170104,7.16,19.22,13.64,8.276678,360,19.01399,0.5118113,0,0.03149608
CONCORDIA MUNI AP,KS,39.5514,-97.6508,447.8,20170111,15.26,48.02,37.22,17.000744,360,36.90951,0,0,0
CONCORDIA MUNI AP,KS,39.5514,-97.6508,447.8,20170114,24.26,33.98,27.14,2.460634,360,8.94776,0,0,0
CONCORDIA MUNI AP,KS,39.5514,-97.6508,447.8,20170214,27.14,55.04,38.84,10.513618,360,27.96175,0,0,0
CONCORDIA MUNI AP,KS,39.5514,-97.6508,447.8,20170325,39.02,42.08,41.36,12.30317,360,29.08022,0,0,0.37007894
DODGE CITY,KS,37.7608,-99.9683,789.4,20170103,11.12,31.1,26.96,16.77705,360,35.119958,0,0,0
DODGE CITY,KS,37.7608,-99.9683,789.4,20170208,17.24,35.96,28.22,10.06623,360,29.974996,0,0,0
DODGE CITY,KS,37.7608,-99.9683,789.4,20170211,44.96,68,59,11.408394,360,36.90951,0,0,0
DODGE CITY,KS,37.7608,-99.9683,789.4,20170214,28.22,50,40.28,13.869028,360,31.093466,0,0,0.01181103
DODGE CITY,KS,37.7608,-99.9683,789.4,20170222,35.06,77,56.3,9.842536,360,23.040482,0,0,0
DODGE CITY,KS,37.7608,-99.9683,789.4,20170223,32,80.06,57.56,18.119214,360,55.028724,0,0,0
DODGE CITY,KS,37.7608,-99.9683,789.4,20170313,28.22,42.98,36.32,13.42164,360,38.922756,0,0,0
DODGE CITY,KS,37.7608,-99.9683,789.4,20170428,39.02,68,53.96,13.42164,360,38.02798,0,0,0.51968532
DODGE CITY,KS,37.7608,-99.9683,789.4,20170430,32,37.04,34.16,25.501116,360,51.002232,2.5196864,1.181103,0.83070911
DODGE CITY,KS,37.7608,-99.9683,789.4,20170504,37.94,68,51.8,10.961006,360,29.974996,0,0,0
DODGE CITY,KS,37.7608,-99.9683,789.4,20170511,46.04,64.04,58.64,16.105968,360,31.988242,0,0,0.5118113
DODGE CITY,KS,37.7608,-99.9683,789.4,20170519,48.02,57.92,56.12,17.000744,360,35.119958,0,0,0.96063044
DODGE CITY,KS,37.7608,-99.9683,789.4,20170615,66.02,96.08,79.88,11.408394,360,46.080964,0,0,0
HUTCHINSON MUNI AP,KS,38.0653,-97.8606,470.3,20170201,27.14,44.06,,13.869028,360,27.96175,,,0
HUTCHINSON MUNI AP,KS,38.0653,-97.8606,470.3,20170211,,,,8.500372,360,29.08022,,,0
HUTCHINSON MUNI AP,KS,38.0653,-97.8606,470.3,20170212,,,,12.750558,360,36.90951,,,0
HUTCHINSON MUNI AP,KS,38.0653,-97.8606,470.3,20170214,35.06,53.96,,10.737312,360,27.066974,,,0
HUTCHINSON MUNI AP,KS,38.0653,-97.8606,470.3,20170320,44.96,82.94,,9.618842,360,23.935258,,,0
HUTCHINSON MUNI AP,KS,38.0653,-97.8606,470.3,20170420,53.96,71.06,,10.737312,360,27.96175,,,0
HUTCHINSON MUNI AP,KS,38.0653,-97.8606,470.3,20170512,46.04,73.94,,8.94776,360,21.922012,,,0
HUTCHINSON MUNI AP,KS,38.0653,-97.8606,470.3,20170827,64.04,87.98,,5.816044,360,38.922756,,,0.16141741
JOPLIN REGIONAL  AIRPORT,MO,37.1467,-94.5022,298.7,20170104,12.2,31.1,,7.82929,360,23.040482,,,0
JOPLIN REGIONAL  AIRPORT,MO,37.1467,-94.5022,298.7,20170106,5.18,18.14,,5.816044,360,19.01399,,,0
JOPLIN REGIONAL  AIRPORT,MO,37.1467,-94.5022,298.7,20170208,21.2,41,,11.1847,360,29.08022,,,0
JOPLIN REGIONAL  AIRPORT,MO,37.1467,-94.5022,298.7,20170706,66.92,89.96,,2.460634,360,10.06623,0,,0
JOPLIN REGIONAL  AIRPORT,MO,37.1467,-94.5022,298.7,20170829,60.08,80.96,,5.816044,360,19.01399,,,0
